path	lines	elementary object/application	consumers (current static caller signal)	superseding owner	disposition	target	verification
crates/holonic-abi/src/register.rs	178	crate source; elementary object mapping unresolved pending semantic owner review	38 tracked source files mention `register` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, crates/holonic-abi/src/contact.rs, crates/holonic-abi/src/lib.rs, crates/holonic-abi/src/tests.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/channel.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-abi/src/returned_contact_cuda.rs	344	crate source; elementary object mapping unresolved pending semantic owner review	9 tracked source files mention `returned_contact_cuda` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/lib.rs, crates/holonic-life/examples/m6/incidence.rs, crates/holonic-life/examples/the_conditioning_return_crosses_the_seal.rs, crates/holonic-life/examples/the_total_descent_route_cultivates_the_first_athena_variant.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/morphological_language/conduct_cuda.rs, crates/holonic-life/src/returned_conduct.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-abi/src/section_layout_cuda.rs	143	crate source; elementary object mapping unresolved pending semantic owner review	7 tracked source files mention `section_layout_cuda` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/lib.rs, crates/holonic-abi/src/tests.rs, crates/holonic-mount/src/lib.rs, crates/holonic-mount/src/section_layout.rs, crates/holonic-mount/src/section_layout/tests.rs, crates/holonic-words/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-abi/src/tests.rs	404	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-abi/src/text_restrict_cuda.rs	53	crate source; elementary object mapping unresolved pending semantic owner review	5 tracked source files mention `text_restrict_cuda` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/lib.rs, crates/holonic-life/src/text_material.rs, crates/holonic-life/src/text_material/resident.rs, crates/holonic-life/src/text_material_cuda.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-body/src/arrow.rs	370	crate source; elementary object mapping unresolved pending semantic owner review	53 tracked source files mention `arrow` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/lib.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_conduct.rs, crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-body/src/manifold/tests_carrier.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-body/src/boundary.rs	89	crate source; elementary object mapping unresolved pending semantic owner review	751 tracked source files mention `boundary` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/builder/src/main.rs, accelerators/rust-gpu/src/lib.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/rebase.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-body/src/carriage.rs	5360	crate source; elementary object mapping unresolved pending semantic owner review	21 tracked source files mention `carriage` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, crates/holonic-abi/src/lib.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/lib.rs, crates/holonic-body/src/manifold.rs, crates/holonic-engine/examples/the_hinge_carries_the_curvature.rs, crates/holonic-engine/examples/the_seam_founds_and_the_flow_dissipates.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-body/src/carriage/register_chart.rs	798	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `register_chart` as an identifier; examples: crates/holonic-body/src/carriage.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-body/src/channel.rs	1118	crate source; elementary object mapping unresolved pending semantic owner review	98 tracked source files mention `channel` as an identifier; examples: accelerators/rust-gpu/src/lib.rs, crates/holonic-abi/src/emission.rs, crates/holonic-abi/src/live_event_cuda.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/lib.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_conduct.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-body/src/chart.rs	202	crate source; elementary object mapping unresolved pending semantic owner review	771 tracked source files mention `chart` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, applications/holonics-workbench/src/adapters/engine.rs, applications/holonics-workbench/src/adapters/soulkiller.rs, applications/holonics-workbench/src/session_stream.rs, crates/holonic-abi/src/emission.rs, crates/holonic-abi/src/morphological_condition_cuda.rs, crates/holonic-abi/src/returned_contact_cuda.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
